Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
92,3.04,-0.58,10.45, -0.02,0.18,-0.06
93,1.34,0.38,10.52, -0.03,0.12,-0.05
94,1.81,-0.33,10.28, -0.07,0.04,-0.02
95,2.72,0.21,10.63, -0.09,-0.05,-0.05
96,3.25,-0.14,10.37, -0.06,0.14,-0.18
97,2.94,-1.04,11.05, -0.05,0.35,-0.59
98,-8.52,3.05,10.35, 0.00,0.10,-0.22
99,1.77,-0.11,10.60, -0.13,-0.03,-0.02
100,1.87,0.19,10.76, -0.34,0.02,-0.46
101,1.86,-0.32,10.68, -0.17,0.04,-0.14
102,1.80,0.12,10.70, -0.18,0.05,-0.30
103,2.08,0.37,10.36, -0.12,0.02,-0.26
104,1.69,0.25,10.69, -0.12,-0.03,-0.13
105,1.90,0.10,10.74, -0.17,-0.02,-0.11
106,1.33,-0.52,10.32, -0.20,-0.02,-0.20
107,1.92,-0.59,10.84, -0.23,0.07,-0.60
108,1.84,-0.12,10.48, -0.23,0.08,-0.62
109,2.03,0.21,10.62, -0.28,0.09,-0.42
110,1.71,-0.06,10.69, -0.18,0.06,-0.01
111,1.42,-0.19,10.61, -0.22,0.03,-0.01
112,1.52,0.14,10.67, -0.22,-0.02,-0.24
113,1.84,-0.21,10.52, -0.20,-0.03,-0.19
114,1.82,-0.22,10.71, -0.18,-0.03,-0.02
115,1.36,-0.72,10.42, -0.12,-0.11,-0.17
116,1.91,-0.61,10.66, -0.06,-0.15,-0.21
117,1.19,-0.11,10.49, -0.06,-0.17,-0.16
118,2.22,-1.00,10.70, 0.03,-0.17,0.15
119,1.07,0.03,11.25, 0.29,-0.35,0.71
120,4.36,-2.03,10.22, 0.11,-0.14,-0.30
121,0.99,1.12,10.70, 0.10,-0.02,-0.30
122,2.28,0.89,10.44, -0.01,-0.15,-0.04
123,2.98,-0.29,10.58, -0.01,-0.04,-0.00
124,2.02,-0.85,11.38, -0.02,0.02,0.01
125,2.68,0.60,10.47, -0.08,0.02,0.01
126,4.35,-1.05,10.33, -0.00,0.24,0.14
127,3.82,-0.86,10.37, 0.17,0.63,0.15
128,1.16,0.52,10.83, 0.17,0.69,0.11
129,-2.15,1.92,10.97, 0.07,0.38,-0.04
130,1.59,-0.06,10.64, -0.15,0.11,0.02
131,1.34,-0.53,10.56, -0.09,0.04,0.01
132,1.13,0.06,10.78, -0.09,-0.04,0.01
133,1.70,-0.09,10.63, -0.08,-0.06,0.00
134,1.31,-0.13,10.64, -0.07,-0.07,-0.01
135,1.80,-0.31,10.58, -0.05,-0.07,-0.01
136,2.19,-0.40,10.73, 0.02,-0.01,-0.03
137,1.77,0.06,10.87, 0.03,0.02,-0.01
138,2.12,0.29,10.55, -0.01,0.05,-0.02
139,2.21,0.39,10.79, -0.08,0.13,-0.04
140,0.35,1.02,10.66, -0.14,0.10,-0.08
141,0.93,0.75,10.51, -0.17,0.11,-0.14
142,2.16,-1.23,10.56, -0.19,0.08,-0.13
143,1.95,-0.47,10.39, -0.17,0.08,-0.07
144,1.63,-0.07,10.45, -0.06,0.20,-0.12
145,0.92,0.08,10.61, -0.08,0.14,-0.09
146,0.67,0.61,10.76, -0.14,0.02,0.03
147,-0.12,0.56,10.74, -0.29,-0.27,0.01
148,2.43,-0.64,10.69, -0.28,-0.30,-0.01
149,2.26,-0.81,10.15, -0.12,-0.18,0.17
150,1.44,-0.21,10.51, 0.13,-0.06,0.62
151,2.91,-0.45,10.62, -0.06,0.10,0.01
152,2.50,-4.17,8.28, 0.08,0.19,-0.21
153,-0.39,0.69,10.92, -0.06,0.14,-0.01
154,0.89,-0.59,10.40, -0.23,-0.04,0.03
155,0.27,-2.09,10.22, -0.27,-0.06,0.06
156,2.49,-2.16,10.98, -0.08,-0.09,-0.09
157,4.40,-1.47,16.56, 0.04,0.00,0.04
158,1.95,-0.08,10.69, 0.01,0.02,-0.05
159,2.55,0.26,12.01, 0.04,0.07,0.00
160,1.79,-0.05,10.58, -0.01,0.12,0.03
161,2.03,-0.71,10.68, 0.03,0.13,0.00
162,-2.73,1.59,10.72, 0.01,0.01,-0.25
163,1.68,0.41,11.42, -0.27,-0.56,0.11
164,0.57,-0.42,10.40, -0.33,-0.73,-0.05
165,3.71,-1.67,11.08, 0.39,-0.32,1.34
166,3.25,-3.18,7.41, 0.52,0.49,0.07
167,4.97,-1.07,9.56, 0.06,0.28,-0.07
168,3.35,0.33,10.26, -0.00,0.37,-0.00
169,-3.17,0.30,10.03, -0.25,0.14,-0.21
170,0.92,-1.08,10.16, -0.31,-0.08,-0.07
171,2.55,-0.65,10.98, -0.01,0.26,-0.04
172,0.35,-1.57,9.94, -0.15,-0.01,-0.54
173,1.64,0.24,11.12, -0.05,-0.03,-0.04
174,2.29,1.38,10.99, 0.06,0.13,0.08
175,1.62,0.15,10.76, -0.02,0.05,-0.05
176,-2.89,2.58,10.62, -0.13,-0.10,0.06
177,2.69,-1.18,9.18, -0.34,-0.58,0.08
178,0.38,0.27,10.54, -0.33,-0.54,-0.05
179,3.81,-3.48,9.52, -0.04,-0.41,0.36
180,5.58,-2.03,10.24, 0.29,0.02,0.84
181,5.91,-0.14,10.38, 0.21,0.43,0.12
182,1.20,1.11,10.88, 0.22,0.55,0.02
183,2.87,0.78,10.57, -0.03,0.41,-0.26
184,3.85,1.79,10.38, -0.04,0.29,-0.23
185,2.21,-0.94,10.80, -0.12,0.19,-0.06
186,-0.10,1.28,10.74, 0.00,0.26,-0.32
187,0.78,0.62,10.68, -0.16,0.09,-0.00
188,2.23,-1.11,10.75, -0.12,0.16,-0.18
189,0.18,-0.90,10.37, -0.01,0.25,-0.05
190,-0.08,0.00,10.63, -0.16,0.05,-0.12
191,1.03,-0.99,10.45, -0.19,-0.10,-0.12
192,0.08,-0.22,10.61, -0.06,-0.05,0.02
193,-4.43,0.26,10.12, -0.19,-0.48,0.29
194,-0.82,0.05,10.38, -0.34,-0.81,0.68
195,-1.74,1.67,12.45, -0.55,-1.20,0.63
196,4.73,-2.63,11.54, 0.09,-0.66,0.58
197,5.08,-3.08,6.64, 0.20,0.56,-0.75
198,2.10,-0.83,10.34, 0.22,0.20,0.00
199,2.80,0.61,11.24, 0.25,0.42,-0.07
200,0.28,0.77,10.84, 0.11,0.36,-0.04
201,3.64,2.77,12.34, -0.08,0.25,-0.22
202,-1.35,1.34,10.74, -0.17,-0.03,-0.05
203,0.73,0.09,10.53, -0.25,-0.31,-0.06
204,5.97,-7.39,9.90, 0.04,0.09,-0.52
205,0.43,2.79,10.00, 0.09,0.18,-0.61
206,-0.17,-0.08,10.58, 0.07,0.21,-0.42
207,-2.84,1.95,10.49, -0.30,-0.32,-0.26
208,1.53,-1.27,10.96, -0.37,-0.56,-0.10
209,-1.91,0.34,10.74, -0.42,-1.04,-0.12
210,3.85,-1.19,10.59, -0.12,-0.97,0.15
211,2.77,-0.91,9.71, 0.32,-0.17,1.13
212,4.28,-1.30,10.25, 0.38,0.22,1.24
213,4.14,-2.27,9.84, 0.02,-0.01,0.09
214,4.63,0.34,11.15, 0.11,0.44,0.05
215,1.51,1.16,10.45, 0.09,0.62,0.08
216,-0.24,2.15,10.93, -0.22,0.29,-0.86
217,0.26,-0.08,10.58, -0.10,0.40,-0.17
218,1.76,-1.12,10.86, -0.19,0.26,-0.12
219,-2.07,0.74,11.01, -0.36,-0.19,-0.04
220,7.10,-1.68,11.25, 0.12,0.40,-0.09
221,0.40,2.15,10.81, 0.04,0.14,-0.29
222,-1.11,2.77,10.64, 0.08,0.18,-0.39
223,1.86,-0.05,10.72, -0.06,0.01,0.01
224,-0.14,0.74,10.53, -0.04,0.07,-0.02
225,-1.70,2.17,10.53, -0.30,-0.34,-0.00
226,0.02,0.17,10.87, -0.32,-0.62,0.94
227,2.61,2.20,11.19, -0.42,-0.73,-0.23
228,2.69,-1.15,10.68, -0.07,-0.38,-0.00
229,5.45,-1.79,10.58, 0.24,0.09,0.09
230,4.13,4.02,11.57, 0.40,0.64,-0.04
231,2.90,0.06,10.79, 0.06,0.24,-0.53
232,-1.44,3.09,10.51, -0.01,0.21,-0.55
233,0.12,0.98,10.62, -0.19,0.03,-0.02
234,1.40,-0.01,11.02, -0.23,-0.10,0.10
235,-1.98,1.10,10.79, -0.18,-0.17,-0.03
236,4.16,-2.32,10.51, 0.05,0.09,-0.05
237,-0.94,2.10,10.71, -0.10,-0.11,-0.01
238,1.99,-0.87,10.54, -0.18,-0.28,0.11
239,3.32,-1.05,10.84, 0.01,0.07,-0.03
240,-0.28,1.29,10.69, -0.01,0.06,-0.02
241,2.89,-1.06,10.58, -0.00,0.06,-0.00
242,-0.42,1.54,10.75, -0.17,-0.24,-0.00
243,0.91,-1.49,10.97, -0.23,-0.50,0.04
244,5.11,-2.11,10.85, -0.07,-0.37,0.02
245,4.17,-0.62,10.35, 0.18,0.14,-0.05
246,0.95,1.69,10.55, 0.13,0.38,-0.07
247,1.32,1.49,10.51, 0.00,0.31,-0.45
248,3.21,4.49,11.09, -0.13,0.12,-0.16
249,-0.42,1.00,11.82, -0.24,-0.05,0.05
250,5.23,-4.38,9.94, -0.11,0.14,0.01
251,-0.54,1.01,10.75, -0.09,0.11,-0.01
252,1.43,-0.44,10.59, -0.15,-0.06,0.00
253,1.94,-0.40,10.72, -0.03,0.08,-0.01
254,-0.28,1.36,10.71, -0.12,-0.04,0.01
255,1.92,-0.79,10.75, -0.13,-0.13,0.08
256,1.17,0.45,10.76, -0.06,-0.06,0.13
257,-5.69,2.89,11.43, -0.23,-0.48,0.28
258,6.39,-3.30,10.13, -0.20,-0.55,-0.07
259,3.21,-0.45,10.66, 0.16,0.02,-0.03
260,1.84,0.47,9.82, 0.21,0.31,0.02
261,0.44,1.79,10.64, 0.06,0.28,-0.01
262,-0.32,2.33,10.97, -0.15,-0.06,-0.25
263,-2.11,0.33,9.91, -0.21,-0.10,-0.01
264,2.27,0.55,10.78, -0.07,0.07,-0.01
265,1.88,0.20,11.40, -0.11,0.02,-0.06
266,0.85,0.25,10.89, -0.02,0.08,-0.04
267,1.09,0.13,10.61, -0.03,0.05,-0.13
268,1.51,-0.27,10.57, 0.02,0.10,-0.16
269,-1.51,1.23,10.58, -0.12,-0.14,0.01
270,0.58,-2.69,9.14, -0.26,-0.52,0.59
271,-0.78,0.62,10.96, -0.18,-0.44,-0.01
272,4.03,-0.15,10.76, 0.09,-0.13,0.14
273,0.87,0.66,10.54, 0.01,-0.07,-0.02
274,4.66,-1.13,10.44, 0.06,0.15,-0.02
275,0.69,0.37,10.64, 0.07,0.38,-0.08
276,-15.36,-2.23,7.71, 0.00,-0.05,-1.30
277,0.86,-0.67,10.13, -0.18,0.01,0.06
278,1.66,-0.39,10.75, -0.21,-0.02,-0.02
279,0.78,-0.15,10.65, -0.16,-0.02,-0.05
280,2.34,-2.35,10.81, -0.14,-0.15,-0.02
281,1.16,0.56,10.66, -0.04,0.02,-0.00
282,1.96,-0.12,10.56, -0.05,0.07,0.00
283,1.94,-0.68,10.54, -0.02,0.14,0.01
284,0.94,0.18,10.62, 0.00,0.16,0.01
285,3.97,-1.45,11.04, 0.01,0.22,0.01
286,-0.23,3.77,11.07, -0.06,0.12,-0.00
287,1.36,-0.11,10.44, -0.22,0.02,-0.09
288,1.63,-0.41,11.11, -0.08,0.11,-0.04
289,0.07,0.24,11.14, -0.04,0.11,-0.47
290,2.04,0.29,11.04, -0.12,0.05,-1.47
291,8.58,-4.92,8.27, -0.01,0.30,-0.99
292,-3.32,4.46,13.65, 0.09,0.16,-0.00
293,1.14,-1.61,10.22, 0.12,0.18,0.72
294,0.45,2.34,10.66, 0.18,0.08,1.33
295,1.41,1.66,10.62, -0.14,0.06,0.77
296,0.67,1.44,10.56, -0.26,0.11,0.75
297,-0.50,1.70,10.52, -0.51,-0.04,0.77
298,0.27,-2.47,9.65, -0.18,-0.27,0.21
299,-1.59,-1.73,10.07, 0.08,-0.49,-0.40
300,7.66,-0.87,13.92, 0.12,-0.83,-0.38
301,5.17,4.61,10.67, -0.00,0.43,0.33
302,-2.02,1.51,12.47, -0.47,0.18,-0.21
303,1.05,-2.63,11.42, -0.29,-0.15,-0.24
304,0.54,-2.38,10.61, 0.15,0.05,-0.06
305,-0.22,0.77,10.64, 0.13,-0.26,-0.05
306,2.52,1.43,10.89, -0.09,0.01,-0.01
307,-2.59,1.80,12.80, -0.30,0.08,0.08
308,-2.38,1.85,9.39, -0.58,0.04,-0.07
309,-8.29,-2.12,11.20, -0.27,0.37,-0.35
310,1.81,0.46,11.02, -0.74,-0.27,0.07
311,1.74,-3.45,11.25, -0.15,-0.21,0.41
312,4.00,-1.31,14.84, 0.52,0.82,0.39
313,0.36,0.10,14.33, 0.32,1.19,0.27
314,0.46,0.17,13.34, 0.13,0.88,0.69
315,2.04,0.93,13.57, -0.11,0.43,0.69
316,2.39,4.43,13.60, -0.60,0.23,0.93
317,0.33,6.56,12.52, -1.38,-0.40,1.14
318,4.34,3.72,12.37, -1.55,-0.86,1.01
319,4.95,3.18,13.21, -1.25,-0.92,0.23
320,3.74,2.16,14.19, -0.75,-0.82,-0.49
321,2.30,2.15,14.52, -0.21,-0.64,-0.75
322,2.26,1.48,13.89, 0.27,-0.35,-0.75
323,2.06,1.45,13.56, 0.66,-0.16,-0.69
324,0.79,1.84,12.07, 0.98,-0.21,-0.42
325,1.28,1.41,10.11, 1.18,-0.22,-0.29
326,1.59,2.23,8.93, 1.11,-0.22,-0.21
327,2.98,1.33,8.32, 0.90,-0.16,-0.42
328,2.77,-0.49,8.81, 0.84,-0.24,-0.30
329,0.65,3.10,7.92, 0.53,-0.62,-0.15
330,2.28,0.85,9.19, 0.13,-0.61,0.09
331,3.22,0.75,9.57, -0.09,-0.20,-0.01
332,1.93,-0.14,8.08, -0.00,-0.11,0.03
333,1.49,-0.21,6.93, 0.20,-0.17,0.12
334,0.25,0.72,6.93, 0.10,-0.34,0.21
335,-0.02,0.39,7.56, -0.34,-0.66,0.52
336,0.42,-1.78,7.58, -0.60,-0.90,0.68
337,2.15,-4.73,7.08, -0.32,-0.67,0.51
338,1.64,-4.47,7.69, 0.02,-0.29,0.38
339,1.47,-3.17,8.58, 0.05,0.03,0.22
340,2.49,-4.24,8.96, -0.03,0.30,0.02
341,2.43,-3.52,9.20, 0.05,0.58,-0.25
342,0.75,-2.13,9.64, 0.04,0.65,-0.15
343,-0.41,-0.26,9.95, -0.18,0.54,0.10
344,-0.66,-0.05,10.06, -0.41,0.19,0.29
345,0.88,-1.64,9.65, -0.34,-0.15,0.46
346,2.81,-2.56,8.65, -0.18,0.00,0.46
347,2.62,-2.83,8.94, 0.05,0.71,0.03
348,-0.26,0.00,11.91, -0.09,1.15,-0.07
349,-1.13,0.99,12.51, -0.51,0.85,0.01
350,0.63,-2.43,11.53, -0.38,0.14,0.55
351,2.86,-2.71,10.68, -0.10,0.14,0.26
352,1.12,0.23,12.78, -0.19,0.78,-0.27
353,-3.91,1.79,12.64, -0.29,0.70,-0.22
354,-3.42,-0.36,11.41, 0.03,-0.10,0.19
355,-0.44,-0.96,10.42, 0.15,-0.34,0.59
356,-0.31,-2.13,9.95, -0.24,-0.29,0.67
357,0.96,-2.38,10.20, -0.50,0.04,0.34
358,1.02,-1.30,9.48, -0.78,0.41,0.13
359,0.95,-2.64,8.42, -0.76,0.50,-0.06
360,-3.84,-0.02,7.13, 0.51,0.00,1.99
361,-2.34,5.60,13.11, -0.04,0.16,-0.73
362,0.06,-2.53,11.38, -0.01,-0.02,0.56
363,1.71,1.71,10.59, 0.01,0.05,0.32
364,0.47,-1.75,10.85, 0.06,-0.03,0.38
365,0.77,1.05,10.68, -0.06,0.01,-0.01
366,-2.33,3.54,10.26, -0.13,-0.13,0.41
367,4.28,-2.27,10.72, -0.06,0.10,0.03
368,-0.51,1.53,11.05, -0.07,-0.04,0.10
369,0.77,-1.31,10.87, -0.14,-0.02,-0.05
370,-0.25,0.30,10.57, 0.01,0.04,-0.05
371,2.10,-1.02,10.30, -0.15,0.00,-0.08
372,0.96,-1.09,10.36, 0.10,0.03,-0.00
373,2.13,2.00,10.78, 0.09,0.03,0.06
374,2.64,-2.60,10.64, -0.09,0.04,-0.43
375,4.39,1.39,10.52, 0.20,0.42,0.18
376,-2.60,-1.73,10.69, 0.09,0.13,0.92
377,-1.58,1.02,10.76, -0.13,-0.32,0.76
378,4.51,3.58,10.42, -0.74,-0.11,-0.25
379,3.32,-0.65,10.56, -0.45,-0.06,-0.56
380,1.49,-0.37,10.94, -0.02,0.06,0.18
381,0.34,-0.79,10.61, 0.01,0.01,0.07
382,1.16,-2.76,10.55, -0.03,-0.00,-0.18
383,-1.46,-0.18,11.42, 0.12,0.09,-0.51
384,1.54,-1.08,10.93, -0.16,0.16,-0.43
385,4.45,-4.55,16.06, -0.14,0.91,0.32
386,2.24,-2.03,16.93, 0.40,1.35,-0.41
387,-2.78,-5.47,14.59, 0.60,0.96,-1.16
388,-2.24,1.02,10.55, -0.09,0.26,-1.90
389,0.47,6.99,8.26, -1.48,-0.81,-2.38
390,0.16,2.50,12.20, 0.23,-1.68,0.13
391,4.05,1.02,8.10, -0.27,-1.52,-0.28
392,3.39,0.74,7.83, -0.58,-0.80,-0.50
393,2.61,-0.45,8.50, -0.69,-0.52,-0.60
394,2.30,-1.05,7.93, -0.65,-0.49,-0.57
395,2.20,-0.41,8.20, -0.57,-0.43,-0.58
396,1.75,0.38,8.48, -0.79,-0.37,-0.45
397,1.73,-1.22,9.85, -1.00,-0.35,-0.41
398,2.36,-3.03,10.71, -0.68,-0.28,-0.51
399,3.05,-3.87,10.46, -0.08,-0.11,-0.78
400,2.10,-1.54,10.75, 0.09,-0.30,-0.90
401,1.87,-1.41,9.99, -0.03,-0.58,-0.77
402,2.76,-0.34,9.00, 0.08,-0.28,-0.71
403,3.22,-2.89,9.22, 0.14,0.41,-0.68
404,1.71,0.34,9.19, -0.17,0.35,-0.75
405,1.23,-1.04,8.35, -0.24,0.23,-0.67
406,1.36,-0.90,7.78, -0.21,0.29,-0.79
407,1.38,-0.40,8.69, -0.40,0.42,-0.81
408,1.36,-1.96,10.82, -0.56,0.64,-0.89
409,1.45,-2.91,12.03, -0.27,0.81,-0.79
410,1.05,-2.79,12.39, 0.03,0.93,-0.77
411,-0.84,-2.22,12.91, 0.31,0.64,-0.79
412,-0.68,-1.91,12.24, 0.67,0.33,-0.91
413,-1.11,-0.39,11.51, 0.98,0.21,-0.98
414,-0.51,0.72,11.62, 1.09,0.24,-0.83
415,-1.36,2.37,11.09, 0.85,0.34,-0.50
416,-1.41,4.11,9.39, 0.23,0.12,-0.28
417,-1.20,1.38,8.62, -0.25,0.02,-0.38
418,0.27,0.54,7.84, -0.35,-0.09,-0.25
419,0.90,-0.02,8.51, -0.67,-0.08,-0.47
420,-8.14,-0.83,8.73, -1.70,1.10,-0.02
421,-2.61,-3.78,11.26, -1.56,-0.33,0.06
422,-1.51,-4.54,9.11, -0.82,-0.29,-0.53
423,0.49,-4.64,9.13, -0.17,0.08,-0.25
424,0.67,-1.56,10.56, -0.12,0.08,-0.22
425,0.26,-1.45,10.62, -0.09,0.06,0.01
426,0.60,-1.23,10.11, 0.01,0.02,0.19
427,1.79,-1.07,10.74, -0.01,-0.04,0.06
428,0.21,-0.72,10.81, -0.05,-0.07,-0.19
429,-1.22,-1.20,10.47, -0.06,0.00,-0.25
430,0.89,-0.66,10.72, -0.02,-0.01,-0.05
431,1.01,-0.94,10.90, -0.01,-0.04,-0.12
432,1.41,-0.78,10.74, -0.09,0.10,-0.14
433,1.62,-1.13,10.59, -0.06,0.12,-0.13
434,0.46,-1.26,11.11, -0.08,0.06,-0.12
435,0.08,-1.22,11.33, -0.13,0.02,0.07
436,3.52,0.81,10.45, -0.09,0.05,0.24
437,1.34,-1.42,10.58, -0.15,0.00,0.06
438,-0.04,-1.62,11.00, -0.08,-0.01,0.09
439,0.77,-0.91,10.66, -0.07,-0.01,0.01
440,0.82,-1.02,10.74, -0.07,-0.01,-0.05
441,0.89,-1.16,10.65, -0.10,-0.01,-0.08
442,0.48,-1.28,10.66, -0.08,-0.04,-0.05
443,0.71,-0.99,10.66, -0.04,-0.05,-0.03
444,0.91,-0.73,10.65, -0.03,-0.06,-0.02
445,0.73,-1.40,10.67, -0.02,-0.07,0.05
446,1.06,-0.96,10.68, -0.02,-0.04,0.04
447,0.96,-1.65,10.78, 0.02,-0.02,0.07
448,0.96,-0.91,10.54, 0.03,-0.01,0.11
449,0.83,-0.66,10.75, -0.01,-0.01,0.02
450,0.85,-0.97,10.66, -0.02,-0.04,-0.00
451,0.72,-0.88,10.77, -0.01,-0.04,0.02
452,1.27,-0.82,10.58, -0.04,-0.02,-0.05
453,1.64,-1.13,10.56, -0.04,-0.03,-0.07
454,1.26,-0.83,10.47, -0.05,0.00,-0.09
455,0.82,-1.06,10.77, -0.08,-0.00,-0.15
456,0.48,-1.57,10.91, -0.08,0.03,-0.17
457,0.68,-0.91,10.70, -0.06,0.04,-0.09
458,0.91,-0.75,10.61, -0.09,-0.01,-0.05
459,0.88,-0.80,10.81, -0.09,-0.01,-0.03
460,0.74,-0.81,10.70, -0.10,-0.03,-0.01
461,0.80,-0.93,10.55, -0.11,-0.02,-0.08
462,0.80,-1.06,10.76, -0.10,-0.01,-0.10
463,0.81,-1.27,10.59, -0.09,-0.03,-0.09
464,1.13,-1.17,10.63, -0.06,-0.02,-0.05
465,0.88,-0.71,10.70, -0.06,-0.03,-0.01
466,0.66,-1.00,10.79, -0.09,-0.03,-0.01
467,0.35,-1.07,10.52, -0.15,-0.04,0.12
468,1.62,-1.17,10.57, -0.09,-0.01,0.05
469,0.50,-1.01,10.66, -0.09,-0.03,0.01
470,0.74,-1.15,10.56, -0.11,-0.02,-0.01
471,3.41,-1.16,10.52, -0.11,0.03,0.00
472,0.68,-1.47,10.62, -0.12,-0.03,0.04
473,1.03,-0.03,10.76, -0.06,-0.03,0.08
474,1.21,-0.89,10.52, -0.07,-0.01,0.02
475,1.07,-0.58,10.52, -0.07,-0.02,0.06
476,0.92,-1.51,10.68, -0.09,-0.04,0.02
477,0.58,-0.96,10.67, -0.05,-0.04,0.01
478,1.13,-1.17,10.63, -0.07,-0.06,-0.02
479,1.07,-1.39,10.64, 0.01,-0.06,0.08
480,0.67,-0.99,10.66, 0.01,-0.06,0.05
481,0.98,-0.72,10.59, -0.03,-0.03,0.02
