Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
47,0.69,-0.54,10.67, -0.06,-0.01,0.01
48,0.40,-0.15,10.69, -0.06,-0.00,0.01
49,0.29,-0.04,10.80, -0.07,-0.03,0.01
50,0.53,-0.49,10.72, -0.07,-0.03,0.01
51,0.57,-0.59,10.76, -0.06,-0.01,0.01
52,0.22,-0.14,10.83, -0.06,-0.01,0.01
53,0.38,-0.28,10.72, -0.08,-0.03,0.01
54,0.69,-0.35,10.74, -0.07,-0.02,0.01
55,0.47,-0.28,10.72, -0.06,-0.00,0.01
56,0.27,-0.17,10.62, -0.07,-0.02,0.01
57,0.58,-0.33,10.74, -0.07,-0.03,0.01
58,0.68,-0.40,10.75, -0.06,-0.02,0.01
59,0.34,-0.27,10.68, -0.06,-0.00,0.01
60,0.31,-0.06,10.83, -0.07,-0.03,0.01
61,0.53,-0.33,10.74, -0.07,-0.03,0.01
62,0.57,-0.41,10.81, -0.06,-0.01,0.01
63,0.44,-0.21,10.76, -0.06,-0.01,0.01
64,0.38,-0.19,10.69, -0.07,-0.03,0.01
65,0.59,-0.38,10.73, -0.07,-0.02,0.01
66,0.54,-0.28,10.77, -0.06,-0.01,0.01
67,0.33,-0.17,10.77, -0.07,-0.02,0.01
68,0.40,-0.32,10.80, -0.07,-0.03,0.01
69,0.62,-0.38,10.69, -0.07,-0.02,0.01
70,0.41,-0.18,10.74, -0.06,-0.01,0.01
71,0.33,-0.21,10.68, -0.07,-0.02,0.01
72,0.52,-0.28,10.77, -0.07,-0.03,0.01
73,0.59,-0.32,10.69, -0.07,-0.01,0.01
74,0.34,-0.28,10.75, -0.06,-0.01,0.01
75,0.39,-0.24,10.76, -0.07,-0.02,0.01
76,0.59,-0.34,10.72, -0.07,-0.03,0.01
77,0.60,-0.34,10.80, -0.06,-0.01,0.01
78,0.46,-0.20,10.77, -0.07,-0.01,0.01
79,0.45,-0.22,10.80, -0.07,-0.03,0.01
80,0.50,-0.47,10.70, -0.07,-0.02,0.01
81,0.52,-0.21,10.82, -0.07,-0.01,0.01
82,0.49,-0.18,10.67, -0.06,-0.02,0.01
83,0.41,-0.43,10.72, -0.07,-0.03,0.01
84,0.58,-0.34,10.76, -0.07,-0.02,0.01
85,0.52,-0.12,10.74, -0.06,-0.01,0.01
86,0.31,-0.27,10.70, -0.07,-0.03,0.01
87,0.51,-0.41,10.77, -0.07,-0.02,0.01
88,0.63,-0.19,10.80, -0.07,-0.01,0.01
89,0.43,-0.27,10.72, -0.06,-0.02,0.01
90,0.35,-0.33,10.71, -0.07,-0.02,0.01
91,0.57,-0.27,10.72, -0.07,-0.02,0.01
92,0.51,-0.26,10.73, -0.06,-0.01,0.01
93,0.32,-0.28,10.73, -0.07,-0.02,0.01
94,0.43,-0.33,10.81, -0.07,-0.02,0.01
95,0.57,-0.25,10.74, -0.07,-0.02,0.01
96,0.43,-0.33,10.80, -0.06,-0.02,0.01
97,0.41,-0.21,10.68, -0.07,-0.02,0.01
98,0.49,-0.28,10.66, -0.07,-0.02,0.01
99,0.63,-0.12,10.72, -0.06,-0.02,0.01
100,0.21,-0.64,10.78, -0.05,-0.02,0.02
101,0.42,-0.40,10.74, -0.08,-0.01,0.00
102,0.78,0.09,10.70, -0.07,-0.02,0.01
103,0.51,-0.36,10.71, -0.06,-0.02,0.02
104,0.23,-0.58,10.77, -0.06,-0.01,0.01
105,0.50,-0.13,10.76, -0.08,-0.02,0.00
106,0.65,-0.21,10.71, -0.06,-0.02,0.02
107,0.36,-0.60,10.74, -0.07,-0.02,0.01
108,0.50,-0.02,10.75, -0.07,-0.01,0.00
109,0.57,-0.11,10.76, -0.07,-0.03,0.01
110,0.37,-0.56,10.76, -0.06,-0.02,0.01
111,0.54,-0.25,10.71, -0.07,-0.01,0.01
112,0.51,-0.02,10.80, -0.07,-0.02,0.01
113,0.45,-0.40,10.75, -0.07,-0.02,0.01
114,0.52,-0.40,10.72, -0.07,-0.02,0.01
115,0.52,-0.17,10.76, -0.07,-0.02,0.01
116,0.36,-0.33,10.64, -0.06,-0.02,0.01
117,0.41,-0.52,10.72, -0.07,-0.02,0.01
118,0.45,-0.26,10.63, -0.07,-0.01,0.01
119,0.52,-0.07,10.66, -0.07,-0.02,0.01
120,0.48,-0.35,10.66, -0.06,-0.03,0.01
121,0.43,-0.51,10.74, -0.07,-0.02,0.01
122,0.58,-0.11,10.72, -0.06,-0.02,0.01
123,0.45,-0.31,10.75, -0.07,-0.02,0.01
124,0.41,-0.38,10.70, -0.07,-0.02,0.01
125,0.52,-0.18,10.82, -0.07,-0.02,0.01
126,0.45,-0.28,10.64, -0.06,-0.02,0.01
127,0.38,-0.38,10.76, -0.07,-0.02,0.01
128,0.48,-0.26,10.79, -0.07,-0.02,0.01
129,0.50,-0.13,10.90, -0.07,-0.02,0.01
130,0.40,-0.39,10.79, -0.06,-0.02,0.01
131,0.42,-0.35,10.71, -0.07,-0.02,0.01
132,0.47,-0.23,10.69, -0.07,-0.02,0.01
133,0.53,-0.14,10.71, -0.06,-0.02,0.01
134,0.39,-0.36,10.78, -0.07,-0.02,0.01
135,0.50,-0.29,10.76, -0.07,-0.02,0.01
136,0.62,-0.17,10.77, -0.07,-0.02,0.01
137,0.43,-0.32,10.75, -0.06,-0.02,0.01
138,0.38,-0.35,10.73, -0.07,-0.02,0.01
139,0.52,-0.28,10.75, -0.07,-0.02,0.01
140,0.57,-0.22,10.75, -0.06,-0.02,0.01
141,0.32,-0.37,10.74, -0.07,-0.02,0.01
142,0.45,-0.28,10.72, -0.07,-0.02,0.01
143,0.52,-0.22,10.74, -0.07,-0.02,0.01
144,0.48,-0.28,10.76, -0.06,-0.02,0.01
145,0.43,-0.34,10.77, -0.07,-0.02,0.01
146,0.58,-0.22,10.70, -0.07,-0.02,0.01
147,0.51,-0.32,10.78, -0.06,-0.02,0.01
148,0.51,-0.26,10.76, -0.06,-0.02,0.01
149,0.42,-0.34,10.76, -0.07,-0.02,0.01
150,0.50,-0.22,10.75, -0.07,-0.02,0.01
151,0.46,-0.29,10.75, -0.06,-0.02,0.01
152,0.46,-0.29,10.80, -0.07,-0.02,0.01
153,0.52,-0.28,10.67, -0.07,-0.02,0.01
154,0.49,-0.27,10.72, -0.07,-0.02,0.01
155,0.44,-0.32,10.73, -0.06,-0.02,0.01
156,0.44,-0.42,10.73, -0.07,-0.02,0.01
157,0.46,-0.29,10.75, -0.07,-0.02,0.01
158,0.49,-0.21,10.71, -0.07,-0.02,0.01
159,0.39,-0.24,10.75, -0.07,-0.02,0.01
160,0.41,-0.35,10.74, -0.07,-0.02,0.01
161,0.50,-0.32,10.70, -0.07,-0.02,0.01
162,0.46,-0.34,10.78, -0.07,-0.02,0.01
163,0.35,-0.36,10.80, -0.06,-0.02,0.01
164,0.53,-0.27,10.77, -0.07,-0.02,0.01
165,0.50,-0.17,10.70, -0.07,-0.02,0.01
166,0.47,-0.27,10.66, -0.06,-0.02,0.01
167,0.41,-0.30,10.75, -0.07,-0.02,0.01
168,0.50,-0.32,10.72, -0.07,-0.02,0.01
169,0.52,-0.26,10.66, -0.07,-0.02,0.01
170,0.48,-0.33,10.80, -0.07,-0.02,0.01
171,0.52,-0.29,10.68, -0.07,-0.02,0.01
172,0.48,-0.26,10.71, -0.07,-0.02,0.01
173,0.44,-0.27,10.80, -0.07,-0.02,0.01
174,0.40,-0.29,10.75, -0.07,-0.02,0.01
175,0.54,-0.31,10.74, -0.06,-0.02,0.01
176,0.41,-0.37,10.72, -0.06,-0.02,0.01
177,0.45,-0.28,10.68, -0.07,-0.02,0.01
178,0.51,-0.21,10.74, -0.07,-0.02,0.01
179,0.49,-0.36,10.69, -0.07,-0.02,0.01
180,0.53,-0.31,10.68, -0.07,-0.02,0.01
181,0.46,-0.24,10.67, -0.07,-0.02,0.01
182,0.50,-0.30,10.70, -0.06,-0.02,0.01
183,0.34,-0.59,10.67, -0.06,-0.02,0.01
184,0.60,-0.15,10.79, -0.07,-0.02,0.00
185,0.65,0.01,10.71, -0.07,-0.03,0.01
186,0.36,-0.45,10.71, -0.06,-0.02,0.02
187,0.42,-0.38,10.75, -0.07,-0.02,0.01
188,0.64,0.00,10.75, -0.07,-0.02,0.01
189,0.32,-0.47,10.76, -0.06,-0.02,0.01
190,0.46,-0.44,10.75, -0.07,-0.01,0.01
191,0.62,-0.04,10.61, -0.07,-0.01,0.01
192,0.42,-0.33,10.62, -0.06,-0.02,0.01
193,0.44,-0.50,10.69, -0.07,-0.01,0.01
194,0.49,-0.17,10.85, -0.07,-0.02,0.01
195,0.62,-0.14,10.69, -0.06,-0.02,0.01
196,0.36,-0.40,10.67, -0.06,-0.02,0.01
197,0.44,-0.33,10.70, -0.07,-0.02,0.01
198,0.61,-0.12,10.71, -0.07,-0.02,0.01
199,0.39,-0.35,10.72, -0.06,-0.02,0.01
200,0.44,-0.40,10.75, -0.07,-0.02,0.01
201,0.57,-0.13,10.76, -0.07,-0.02,0.01
202,0.41,-0.26,10.63, -0.06,-0.02,0.01
203,0.41,-0.35,10.77, -0.07,-0.02,0.01
204,0.51,-0.22,10.71, -0.07,-0.02,0.01
205,0.49,-0.26,10.79, -0.06,-0.02,0.01
206,0.43,-0.34,10.66, -0.07,-0.02,0.01
207,0.40,-0.33,10.72, -0.07,-0.02,0.01
208,0.48,-0.27,10.69, -0.07,-0.02,0.01
209,0.43,-0.27,10.64, -0.06,-0.02,0.01
210,0.36,-0.34,10.77, -0.07,-0.02,0.01
211,0.50,-0.27,10.67, -0.07,-0.02,0.01
212,0.62,-0.19,10.76, -0.06,-0.02,0.01
213,0.41,-0.33,10.67, -0.07,-0.02,0.01
214,0.39,-0.34,10.66, -0.07,-0.02,0.01
215,0.57,-0.22,10.77, -0.07,-0.01,0.01
216,0.49,-0.33,10.67, -0.07,-0.02,0.01
217,0.39,-0.29,10.75, -0.07,-0.02,0.01
218,0.44,-0.24,10.77, -0.07,-0.02,0.01
219,0.50,-0.22,10.84, -0.07,-0.02,0.01
220,0.44,-0.30,10.64, -0.06,-0.02,0.01
221,0.52,-0.32,10.75, -0.07,-0.02,0.01
222,0.54,-0.32,10.67, -0.07,-0.02,0.01
223,0.44,-0.28,10.79, -0.07,-0.02,0.01
224,0.40,-0.32,10.72, -0.07,-0.02,0.01
225,0.51,-0.30,10.71, -0.07,-0.02,0.01
226,0.46,-0.30,10.71, -0.06,-0.02,0.01
227,0.47,-0.30,10.79, -0.06,-0.02,0.01
228,0.47,-0.25,10.73, -0.07,-0.02,0.01
229,0.52,-0.31,10.67, -0.07,-0.02,0.01
230,0.44,-0.25,10.81, -0.07,-0.02,0.01
231,0.54,-0.27,10.71, -0.07,-0.02,0.01
232,0.44,-0.26,10.66, -0.07,-0.02,0.01
233,0.48,-0.34,10.73, -0.07,-0.02,0.01
234,0.35,-0.38,10.68, -0.07,-0.02,0.01
235,0.47,-0.22,10.75, -0.07,-0.02,0.01
236,0.48,-0.34,10.66, -0.06,-0.02,0.01
237,0.47,-0.37,10.71, -0.07,-0.02,0.01
238,0.49,-0.29,10.72, -0.07,-0.02,0.01
239,0.53,-0.21,10.77, -0.07,-0.02,0.01
240,0.38,-0.38,10.72, -0.07,-0.02,0.01
241,0.46,-0.29,10.74, -0.07,-0.02,0.01
242,0.54,-0.27,10.77, -0.07,-0.02,0.01
243,0.45,-0.38,10.70, -0.07,-0.02,0.01
244,0.43,-0.27,10.64, -0.07,-0.02,0.01
245,0.56,-0.27,10.68, -0.07,-0.02,0.01
246,0.53,-0.34,10.75, -0.06,-0.02,0.01
247,0.39,-0.35,10.81, -0.07,-0.02,0.01
248,0.47,-0.27,10.75, -0.07,-0.02,0.01
249,0.44,-0.34,10.79, -0.06,-0.02,0.01
250,0.42,-0.31,10.76, -0.07,-0.02,0.01
251,0.48,-0.27,10.75, -0.07,-0.02,0.01
252,0.48,-0.33,10.72, -0.07,-0.02,0.01
253,0.49,-0.30,10.69, -0.06,-0.02,0.01
254,0.45,-0.32,10.72, -0.06,-0.02,0.01
255,0.47,-0.19,10.75, -0.07,-0.02,0.01
256,0.51,-0.26,10.85, -0.07,-0.02,0.01
257,0.45,-0.31,10.74, -0.07,-0.02,0.01
258,0.49,-0.27,10.66, -0.07,-0.02,0.01
259,0.51,-0.26,10.75, -0.07,-0.02,0.01
260,0.52,-0.29,10.73, -0.07,-0.02,0.01
261,0.37,-0.36,10.73, -0.07,-0.02,0.01
262,0.46,-0.29,10.70, -0.07,-0.02,0.01
263,0.54,-0.21,10.75, -0.07,-0.02,0.01
264,0.50,-0.34,10.73, -0.06,-0.02,0.01
265,0.46,-0.30,10.81, -0.07,-0.02,0.01
266,0.54,-0.30,10.70, -0.07,-0.02,0.01
267,0.53,-0.36,10.72, -0.07,-0.02,0.01
268,0.49,-0.26,10.77, -0.07,-0.02,0.01
269,0.49,-0.26,10.75, -0.07,-0.02,0.01
270,0.46,-0.31,10.71, -0.07,-0.02,0.01
271,0.47,-0.40,10.74, -0.06,-0.02,0.01
272,0.42,-0.24,10.75, -0.07,-0.02,0.01
273,0.42,-0.28,10.67, -0.06,-0.02,0.01
274,0.48,-0.33,10.75, -0.07,-0.02,0.01
275,0.53,-0.31,10.69, -0.06,-0.02,0.01
276,0.50,-0.23,10.68, -0.07,-0.02,0.01
277,0.50,-0.25,10.76, -0.07,-0.02,0.01
278,0.45,-0.26,10.77, -0.07,-0.02,0.01
279,0.45,-0.28,10.77, -0.07,-0.02,0.01
280,0.50,-0.24,10.79, -0.07,-0.02,0.01
281,0.43,-0.27,10.75, -0.07,-0.02,0.01
282,0.53,-0.35,10.71, -0.06,-0.02,0.01
283,0.44,-0.24,10.77, -0.07,-0.02,0.01
284,0.48,-0.27,10.75, -0.07,-0.02,0.01
285,0.45,-0.30,10.74, -0.07,-0.02,0.01
286,0.50,-0.30,10.77, -0.07,-0.02,0.01
287,0.51,-0.28,10.73, -0.07,-0.02,0.01
288,0.50,-0.34,10.71, -0.07,-0.02,0.01
289,0.45,-0.31,10.69, -0.07,-0.02,0.01
290,0.48,-0.26,10.68, -0.07,-0.02,0.01
291,0.46,-0.27,10.77, -0.07,-0.02,0.01
292,0.51,-0.28,10.70, -0.07,-0.02,0.01
293,0.53,-0.27,10.72, -0.07,-0.02,0.01
294,0.44,-0.30,10.74, -0.07,-0.02,0.01
295,0.49,-0.32,10.71, -0.07,-0.02,0.01
296,0.48,-0.27,10.79, -0.07,-0.02,0.01
297,0.50,-0.27,10.75, -0.07,-0.02,0.01
298,0.45,-0.28,10.69, -0.07,-0.02,0.01
299,0.55,-0.25,10.75, -0.07,-0.02,0.01
300,0.42,-0.28,10.72, -0.07,-0.02,0.01
301,0.50,-0.23,10.80, -0.07,-0.02,0.01
302,0.50,-0.29,10.64, -0.07,-0.02,0.01
303,0.51,-0.31,10.74, -0.06,-0.02,0.01
304,0.45,-0.37,10.73, -0.07,-0.02,0.01
305,0.42,-0.35,10.65, -0.07,-0.02,0.01
306,0.51,-0.27,10.74, -0.06,-0.02,0.01
307,0.46,-0.25,10.76, -0.07,-0.02,0.01
308,0.44,-0.29,10.73, -0.07,-0.02,0.01
309,0.49,-0.26,10.72, -0.07,-0.02,0.01
310,0.43,-0.24,10.74, -0.07,-0.02,0.01
311,0.40,-0.30,10.82, -0.07,-0.02,0.01
312,0.47,-0.31,10.69, -0.06,-0.02,0.01
313,0.47,-0.27,10.79, -0.07,-0.02,0.01
314,0.56,-0.32,10.60, -0.07,-0.02,0.01
315,0.47,-0.25,10.76, -0.07,-0.02,0.01
316,0.47,-0.27,10.67, -0.07,-0.02,0.01
317,0.45,-0.30,10.74, -0.06,-0.02,0.01
318,0.50,-0.36,10.75, -0.07,-0.02,0.01
319,0.46,-0.28,10.78, -0.07,-0.02,0.01
320,0.52,-0.30,10.76, -0.07,-0.02,0.01
321,0.45,-0.32,10.69, -0.07,-0.02,0.01
322,0.44,-0.30,10.75, -0.07,-0.02,0.01
323,0.46,-0.25,10.70, -0.07,-0.02,0.01
324,0.48,-0.33,10.75, -0.07,-0.02,0.01
325,0.45,-0.27,10.75, -0.06,-0.02,0.01
326,0.48,-0.26,10.70, -0.07,-0.02,0.01
327,0.45,-0.34,10.77, -0.07,-0.02,0.01
328,0.47,-0.32,10.72, -0.07,-0.02,0.01
329,0.43,-0.26,10.73, -0.07,-0.02,0.01
330,0.47,-0.27,10.76, -0.07,-0.02,0.01
331,0.45,-0.28,10.79, -0.07,-0.02,0.01
332,0.42,-0.31,10.70, -0.06,-0.02,0.01
333,0.43,-0.28,10.72, -0.07,-0.02,0.01
334,0.42,-0.33,10.70, -0.07,-0.02,0.01
335,0.54,-0.27,10.66, -0.07,-0.02,0.01
336,0.46,-0.28,10.72, -0.07,-0.02,0.01
337,0.38,-0.29,10.75, -0.07,-0.02,0.01
338,0.50,-0.33,10.80, -0.07,-0.02,0.01
339,0.48,-0.27,10.74, -0.07,-0.02,0.01
340,0.44,-0.29,10.73, -0.07,-0.02,0.01
341,0.55,-0.33,10.66, -0.07,-0.02,0.01
342,0.45,-0.28,10.73, -0.07,-0.02,0.01
343,0.43,-0.29,10.78, -0.07,-0.02,0.01
344,0.45,-0.33,10.74, -0.07,-0.02,0.01
345,0.47,-0.29,10.69, -0.07,-0.02,0.01
346,0.56,-0.31,10.72, -0.07,-0.02,0.01
347,0.50,-0.31,10.77, -0.07,-0.02,0.01
348,0.40,-0.29,10.75, -0.07,-0.02,0.01
349,0.44,-0.29,10.68, -0.06,-0.02,0.01
350,0.43,-0.28,10.82, -0.07,-0.02,0.01
351,0.53,-0.30,10.72, -0.07,-0.02,0.01
352,0.50,-0.25,10.67, -0.07,-0.02,0.01
353,0.50,-0.27,10.73, -0.07,-0.02,0.01
354,0.46,-0.26,10.73, -0.07,-0.02,0.01
355,0.50,-0.32,10.72, -0.07,-0.02,0.01
356,0.44,-0.31,10.71, -0.07,-0.02,0.01
357,0.55,-0.29,10.68, -0.07,-0.02,0.01
358,0.45,-0.28,10.70, -0.07,-0.02,0.01
359,0.51,-0.29,10.71, -0.07,-0.02,0.01
360,0.52,-0.32,10.83, -0.07,-0.02,0.01
361,0.46,-0.28,10.71, -0.07,-0.02,0.01
362,0.42,-0.31,10.64, -0.07,-0.02,0.01
363,0.50,-0.27,10.71, -0.07,-0.02,0.01
364,0.49,-0.30,10.71, -0.07,-0.02,0.01
365,0.42,-0.26,10.76, -0.06,-0.02,0.01
366,0.46,-0.24,10.75, -0.07,-0.02,0.01
367,0.54,-0.25,10.68, -0.06,-0.02,0.01
368,0.47,-0.28,10.70, -0.07,-0.02,0.01
369,0.49,-0.34,10.71, -0.07,-0.02,0.01
370,0.42,-0.33,10.76, -0.07,-0.02,0.01
371,0.48,-0.29,10.72, -0.07,-0.02,0.01
372,0.46,-0.34,10.69, -0.07,-0.02,0.01
373,0.53,-0.21,10.73, -0.07,-0.02,0.01
374,0.47,-0.24,10.72, -0.07,-0.02,0.01
375,0.50,-0.28,10.72, -0.07,-0.02,0.01
376,0.51,-0.27,10.73, -0.07,-0.02,0.01
377,0.45,-0.31,10.69, -0.07,-0.02,0.01
378,0.48,-0.30,10.65, -0.06,-0.02,0.01
379,0.43,-0.24,10.76, -0.06,-0.02,0.01
380,0.45,-0.24,10.80, -0.07,-0.02,0.01
381,0.45,-0.26,10.76, -0.06,-0.02,0.01
382,0.45,-0.28,10.72, -0.07,-0.02,0.01
383,0.48,-0.30,10.68, -0.06,-0.02,0.01
384,0.51,-0.30,10.69, -0.07,-0.02,0.01
385,0.50,-0.25,10.72, -0.07,-0.02,0.01
386,0.47,-0.28,10.69, -0.07,-0.02,0.01
387,0.41,-0.32,10.74, -0.07,-0.02,0.01
388,0.49,-0.25,10.74, -0.06,-0.02,0.01
389,0.50,-0.32,10.69, -0.07,-0.02,0.01
390,0.47,-0.33,10.69, -0.06,-0.02,0.01
391,0.49,-0.29,10.75, -0.07,-0.02,0.01
392,0.47,-0.29,10.76, -0.06,-0.02,0.01
393,0.44,-0.32,10.84, -0.07,-0.02,0.01
394,0.48,-0.29,10.67, -0.07,-0.02,0.01
395,0.50,-0.23,10.75, -0.07,-0.02,0.01
396,0.45,-0.34,10.69, -0.06,-0.02,0.01
397,0.40,-0.28,10.69, -0.07,-0.02,0.01
398,0.46,-0.28,10.67, -0.06,-0.02,0.01
399,0.43,-0.26,10.70, -0.07,-0.02,0.01
400,0.42,-0.26,10.75, -0.07,-0.02,0.01
401,0.50,-0.34,10.69, -0.07,-0.02,0.01
402,0.49,-0.22,10.75, -0.07,-0.02,0.01
403,0.49,-0.29,10.68, -0.07,-0.02,0.01
404,0.46,-0.31,10.81, -0.07,-0.02,0.01
405,0.45,-0.27,10.78, -0.07,-0.02,0.01
406,0.43,-0.30,10.68, -0.07,-0.02,0.01
407,0.48,-0.30,10.70, -0.07,-0.02,0.01
408,0.55,-0.26,10.72, -0.06,-0.02,0.01
409,0.48,-0.34,10.77, -0.07,-0.02,0.01
410,0.47,-0.33,10.71, -0.07,-0.02,0.01
411,0.48,-0.25,10.81, -0.07,-0.02,0.01
412,0.54,-0.31,10.76, -0.07,-0.02,0.01
413,0.50,-0.28,10.65, -0.07,-0.02,0.01
414,0.50,-0.27,10.71, -0.07,-0.02,0.01
415,0.49,-0.19,10.73, -0.07,-0.02,0.01
416,0.48,-0.31,10.70, -0.07,-0.02,0.01
417,0.46,-0.28,10.75, -0.07,-0.02,0.01
418,0.48,-0.33,10.67, -0.07,-0.02,0.01
419,0.47,-0.23,10.74, -0.07,-0.02,0.01
420,0.47,-0.30,10.70, -0.07,-0.02,0.01
421,0.42,-0.29,10.79, -0.06,-0.02,0.01
422,0.49,-0.21,10.69, -0.07,-0.02,0.01
423,0.46,-0.28,10.71, -0.07,-0.02,0.01
424,0.43,-0.33,10.72, -0.07,-0.02,0.01
425,0.47,-0.35,10.66, -0.07,-0.02,0.01
426,0.55,-0.29,10.72, -0.07,-0.02,0.01
427,0.50,-0.25,10.71, -0.07,-0.02,0.01
428,0.49,-0.26,10.74, -0.07,-0.01,0.01
429,0.48,-0.30,10.67, -0.07,-0.02,0.01
430,0.47,-0.29,10.75, -0.06,-0.02,0.01
431,0.45,-0.32,10.70, -0.07,-0.02,0.01
432,0.48,-0.33,10.69, -0.07,-0.02,0.01
433,0.42,-0.26,10.73, -0.07,-0.02,0.01
434,0.43,-0.34,10.72, -0.07,-0.02,0.01
435,0.48,-0.33,10.74, -0.07,-0.02,0.01
436,0.48,-0.24,10.76, -0.07,-0.02,0.01
437,0.44,-0.26,10.73, -0.06,-0.02,0.01
438,0.46,-0.30,10.73, -0.07,-0.02,0.01
439,0.43,-0.33,10.73, -0.07,-0.02,0.01
440,0.45,-0.28,10.84, -0.07,-0.02,0.01
441,0.48,-0.29,10.66, -0.07,-0.02,0.01
442,0.39,-0.34,10.74, -0.06,-0.02,0.01
443,0.52,-0.38,10.81, -0.07,-0.02,0.01
444,0.49,-0.30,10.62, -0.07,-0.02,0.01
445,0.43,-0.31,10.64, -0.06,-0.02,0.01
446,0.46,-0.34,10.69, -0.07,-0.02,0.01
447,0.51,-0.24,10.70, -0.07,-0.02,0.01
448,0.49,-0.33,10.75, -0.07,-0.02,0.01
449,0.39,-0.25,10.73, -0.07,-0.02,0.01
450,0.49,-0.25,10.74, -0.07,-0.02,0.01
451,0.48,-0.27,10.75, -0.07,-0.02,0.01
452,0.48,-0.19,10.72, -0.07,-0.02,0.01
453,0.44,-0.31,10.76, -0.07,-0.02,0.01
454,0.41,-0.28,10.72, -0.07,-0.02,0.01
455,0.52,-0.27,10.73, -0.07,-0.02,0.01
456,0.44,-0.28,10.72, -0.06,-0.02,0.01
457,0.51,-0.27,10.75, -0.07,-0.02,0.01
458,0.45,-0.31,10.76, -0.07,-0.02,0.01
459,0.47,-0.25,10.73, -0.07,-0.02,0.01
460,0.42,-0.34,10.64, -0.07,-0.02,0.01
461,0.46,-0.24,10.76, -0.07,-0.02,0.01
462,0.43,-0.36,10.73, -0.07,-0.02,0.01
463,0.50,-0.24,10.74, -0.07,-0.02,0.01
464,0.51,-0.29,10.66, -0.07,-0.02,0.01
465,0.45,-0.33,10.80, -0.07,-0.02,0.01
466,0.47,-0.26,10.75, -0.07,-0.02,0.01
467,0.48,-0.28,10.78, -0.07,-0.02,0.01
468,0.49,-0.28,10.76, -0.07,-0.02,0.01
469,0.50,-0.25,10.69, -0.07,-0.02,0.01
470,0.48,-0.28,10.70, -0.07,-0.02,0.01
471,0.50,-0.27,10.68, -0.07,-0.02,0.01
472,0.47,-0.28,10.73, -0.07,-0.02,0.01
473,0.51,-0.34,10.74, -0.07,-0.02,0.01
474,0.45,-0.28,10.67, -0.06,-0.02,0.01
475,0.44,-0.26,10.78, -0.07,-0.02,0.01
476,0.45,-0.33,10.70, -0.07,-0.02,0.01
477,0.46,-0.30,10.77, -0.07,-0.02,0.01
478,0.50,-0.28,10.78, -0.07,-0.02,0.01
479,0.48,-0.27,10.73, -0.07,-0.02,0.01
